,Unnamed: 0_x,name,혼자,액티비티,자연,힐링,Unnamed: 0_y,addr1,cat1,cat2,cat3,힐링_int,혼자_int,자연_int,액티비티_int,province,city
119,119,다울랭 갤러리,0.3799649327993393,0.5628594756126404,0.5344150364398956,0.6216116100549698,119,서울특별시 용산구 한강대로15길 32 (한강로3가),A02,A0206,A02060300,0,0,0,0,서울특별시,용산구
120,120,달성 한일우호관,0.3605155318975448,0.4269764304161071,0.4185700833797455,0.4974488735198974,120,대구광역시 달성군 가창면 우록길 206,A02,A0206,A02060300,0,0,0,0,대구광역시,달성군
121,121,달성습지생태학습관,0.5366426765918731,0.6299998104572296,0.6474539518356324,0.6419538885354996,121,대구광역시 달성군 화원읍 구라1길 88,A02,A0206,A02060300,1,0,0,0,대구광역시,달성군
122,122,담양곤충박물관,0.5555208414793015,0.6969788670539856,0.6753400921821594,0.6201691329479218,122,전라남도 담양군 담양읍 담양88로 428,A02,A0206,A02060100,0,0,0,0,전라남도,담양군
123,123,담양우표박물관,0.484334864786693,0.5685128484453473,0.5703639090061188,0.5632059063230243,123,전라남도 담양군 대전면 대치9길 16,A02,A0206,A02060100,0,0,0,0,전라남도,담양군
124,124,당림미술관,0.5761168032884598,0.7003098368644715,0.6985184490680695,0.6441225111484528,124,충청남도 아산시 송악면 외암로1182번길 34-19,A02,A0206,A02060500,1,0,0,1,충청남도,아산시
125,125,당진 월드 아트 서커스,0.5562914431095123,0.7047971546649933,0.676420146226883,0.628560358285904,125,충청남도 당진시 신평면 운정리,A02,A0206,A02060600,0,0,0,0,충청남도,당진시
126,126,닻미술관,0.5762464374303817,0.7101698338985443,0.7089063167572022,0.6653279364109039,126,경기도 광주시 초월읍 진새골길 184,A02,A0206,A02060500,0,0,0,0,경기도,광주시
127,127,대구광역시립남부도서관,0.2827215492725372,0.3422369956970215,0.3133817315101623,0.3960307240486145,127,대구광역시 남구 앞산순환로 512,A02,A0206,A02060900,0,0,0,0,대구광역시,남구
128,128,대구교육대학교 교육박물관,0.3687323659658432,0.4493877708911896,0.4487119972705841,0.5355382263660431,128,대구광역시 남구 중앙대로 219,A02,A0206,A02060100,0,0,0,0,대구광역시,남구
129,129,대구예술발전소,0.5263912305235863,0.6107756048440933,0.6014400571584702,0.549258403480053,129,대구광역시 중구 달성로22길 31-12,A02,A0206,A02060600,0,0,0,0,대구광역시,중구
130,130,대나무 건강나라,0.5929098218679428,0.6437657743692398,0.6578537285327911,0.6723039865493774,130,전라남도 담양군 금성면 원율길 12,A02,A0206,A02060300,0,0,0,0,전라남도,담양군
131,131,대백프라자갤러리,0.5702144742012024,0.7122990667819977,0.6718330085277557,0.6305023550987243,131,대구광역시 중구 명덕로 333,A02,A0206,A02060500,0,0,0,0,대구광역시,중구
132,132,대불호텔전시관,0.5117779910564423,0.5813461780548096,0.5710385203361511,0.5859444230794907,132,인천광역시 중구 신포로23번길 101,A02,A0206,A02060300,0,0,0,0,인천광역시,중구
133,133,대산미술관,0.4939006765683492,0.6028253104951646,0.6143892871008979,0.5622736016909281,133,경상남도 창원시 의창구 대산면 유등로369번길 14-8,A02,A0206,A02060500,0,0,0,0,경상남도,창원시
134,134,대오서점,0.3656906813383102,0.468119329214096,0.4325546324253082,0.4051392883062362,134,서울특별시 종로구 누하동 33,A02,A0206,A02061000,0,0,0,1,서울특별시,종로구
135,135,대원사 티벳박물관,0.5443019300699234,0.6469289898872376,0.6480546236038208,0.6115220993757248,135,전라남도 보성군 죽산길 520-1,A02,A0206,A02060100,0,0,0,1,전라남도,보성군
136,136,대전대학교박물관,0.2797671457131703,0.389495054880778,0.365877091884613,0.4570695161819458,136,대전광역시 동구 대학로 62 대전대학교,A02,A0206,A02060100,0,0,0,0,대전광역시,동구
137,137,대통령기록전시관,0.4625978469848633,0.5369973182678223,0.5957815051078796,0.5409082174301147,137,세종특별자치시 다솜로 250,A02,A0206,A02060300,0,0,0,0,세종특별자치시,다솜로
138,138,대학로자유극장,0.3888352066278457,0.450291907787323,0.4551127344369888,0.4716500401496887,138,서울특별시 종로구 대학로12길 31 (동숭동),A02,A0206,A02060600,0,0,0,0,서울특별시,종로구
139,139,대학로티오엠,0.3651569157838821,0.4511589407920837,0.4330146491527557,0.4794068485498428,139,서울특별시 종로구 대학로8가길 85 (동숭동),A02,A0206,A02060600,0,0,0,0,서울특별시,종로구
140,140,더서울라이티움,0.4674303591251373,0.5844204127788544,0.5813775539398194,0.5481738805770874,140,서울특별시 성동구 서울숲2길 32-14,A02,A0206,A02060300,0,0,0,0,서울특별시,성동구
141,141,더페이지갤러리,0.5641271352767945,0.6137252807617187,0.6130276262760163,0.5478113710880279,141,서울특별시 성동구 서울숲2길 32-14,A02,A0206,A02060500,0,0,0,0,서울특별시,성동구
142,142,더폴락,0.5400764226913453,0.63922478556633,0.6308622598648072,0.5758974462747574,142,대구광역시 중구 경상감영1길 62-5,A02,A0206,A02061000,0,0,0,0,대구광역시,중구
143,143,덕소자연사박물관,0.5757111787796021,0.6979885578155518,0.713690459728241,0.6761866718530655,143,경기도 남양주시 와부읍 석실로 46-11,A02,A0206,A02060100,0,0,0,0,경기도,남양주시
144,144,덕포진교육박물관,0.5230181872844696,0.6328880548477173,0.6176597595214843,0.583512082695961,144,경기도 김포시 대곶면 덕포진로103번길 90,A02,A0206,A02060100,1,0,0,0,경기도,김포시
145,145,도산안창호기념관,0.5086974799633026,0.606334408124288,0.5928989251454672,0.5688960254192352,145,서울특별시 강남구 도산대로45길 20,A02,A0206,A02060200,0,0,0,0,서울특별시,강남구
146,146,도시파빌리온,0.5835856795310974,0.7209755063056946,0.6872090399265289,0.630882066488266,146,부산광역시 수영구 광안동,A02,A0206,A02060500,0,0,0,0,부산광역시,수영구
147,147,동광극장,0.4995256751775742,0.6079028844833374,0.6022611677646637,0.602643859386444,147,경기도 동두천시 생연동,A02,A0206,A02061200,1,0,0,0,경기도,동두천시
148,148,동구인문학당,0.5342080507959638,0.6173593912805829,0.5940595439502171,0.5508275542940412,148,광주광역시 동구 동계천로 168-5,A02,A0206,A02061100,0,0,0,0,광주광역시,동구
149,149,동국대학교 WISE캠퍼스박물관,0.4688393831253051,0.5396496534347535,0.5469563603401184,0.6139824986457825,149,경상북도 경주시 동대로 123,A02,A0206,A02060100,0,0,0,0,경상북도,경주시
150,150,동그란책,0.5622809618711472,0.683530455827713,0.6737367033958435,0.6420603156089782,150,강원특별자치도 속초시 중앙로46번길 45 (교동),A02,A0206,A02061000,0,0,0,0,강원특별자치도,속초시
151,151,동네책방 스몰굿씽,0.4128407947719097,0.530680239200592,0.5165086463093758,0.5444927476346493,151,강원특별자치도 원주시 판부면 매봉길 52-1,A02,A0206,A02061000,0,0,0,0,강원특별자치도,원주시
152,152,동두천꿈나무정보도서관,0.5229117274284363,0.6068333983421326,0.6148571968078613,0.5238684415817261,152,경기도 동두천시 지행로 38,A02,A0206,A02060900,0,0,0,0,경기도,동두천시
153,153,동림매듭공방,0.6046091094613075,0.7170640826225281,0.7246139124035835,0.6694262102246284,153,서울특별시 종로구 북촌로12길 10,A02,A0206,A02060100,0,0,0,0,서울특별시,종로구
154,154,동문헌책도서관,0.5194885432720184,0.6843435019254684,0.6491986662149429,0.5782450586557388,154,전북특별자치도 전주시 완산구 동문길 51 (풍남동1가),A02,A0206,A02060900,0,0,0,0,전북특별자치도,전주시
155,155,동아대학교 석당박물관(부산),0.4576326996088028,0.5368749588727951,0.5598106652498245,0.6402830809354783,155,부산광역시 서구 구덕로 225,A02,A0206,A02060100,0,0,0,0,부산광역시,서구
156,156,동아방송예술대학교 DIMA아트센터,0.6123591065406799,0.6384522318840027,0.7370211482048035,0.8674169182777405,156,경기도 안성시 삼죽면 동아예대길 47,A02,A0206,A02060500,0,0,0,0,경기도,안성시
157,157,동양자수박물관,0.5381096124649047,0.6266284704208374,0.6040295481681823,0.5085584074258804,157,강원특별자치도 강릉시 죽헌길 140-12,A02,A0206,A02060100,0,0,0,0,강원특별자치도,강릉시
158,158,동자아트홀,0.3994212001562118,0.5305949151515961,0.4900308549404144,0.4945923984050751,158,"서울특별시 용산구 한강대로 372 (동자동, 센트레빌아스테리움서울)",A02,A0206,A02060600,0,0,0,0,서울특별시,용산구
159,159,동제미술관(동제미술전시관),0.4812003791332245,0.5776677787303924,0.5676687479019165,0.5402846038341522,159,대구광역시 달성군 가창면 헐티로10길 18,A02,A0206,A02060300,1,0,0,0,대구광역시,달성군
160,160,동해안젓갈콤플렉스센터,0.4753108620643616,0.6707209348678589,0.6895241141319275,0.6594375371932983,160,강원특별자치도 속초시 농공단지1길 4,A02,A0206,A02060100,0,0,0,0,강원특별자치도,속초시
161,161,두루뫼박물관,0.5759226828813553,0.6880291104316711,0.6961008906364441,0.6840267479419708,161,경기도 파주시 법원읍 초리골길 278,A02,A0206,A02060100,0,0,0,0,경기도,파주시
162,162,둘리뮤지엄,0.5416449457406998,0.6931388139724731,0.679280823469162,0.6573914647102356,162,서울특별시 도봉구 시루봉로1길 6,A02,A0206,A02060100,0,0,0,0,서울특별시,도봉구
163,163,딜라이트 담양,0.6198791801929474,0.7284003674983979,0.7189970076084137,0.6668403148651123,163,전라남도 담양군 화방송정길 21-14,A02,A0206,A02060300,0,0,1,1,전라남도,담양군
164,164,떡박물관,0.4285520702600479,0.5537201523780823,0.5340901911258698,0.4971285551786423,164,서울특별시 종로구 돈화문로 71,A02,A0206,A02060100,0,0,0,0,서울특별시,종로구
165,165,또봇정크아트뮤지엄(경주또봇정크아트뮤지엄),0.5557130932807922,0.7056377530097961,0.6657299935817719,0.6003974795341491,165,경상북도 경주시 경감로 614,A02,A0206,A02060100,0,0,0,1,경상북도,경주시
166,166,라디오스타박물관,0.5875595688819886,0.6741346001625061,0.6731750667095184,0.6081209570169449,166,강원특별자치도 영월군 영월읍 금강공원길 84-3,A02,A0206,A02060100,1,0,0,1,강원특별자치도,영월군
167,167,라이카시네마,0.492042151093483,0.6499901115894318,0.6484066694974899,0.5989729970693588,167,서울특별시 서대문구 연희로8길 18 (연희동),A02,A0206,A02061200,0,0,0,1,서울특별시,서대문구
168,168,레디움아트센터,0.5459175288677216,0.6437023878097534,0.6041823327541351,0.5370862543582916,168,부산광역시 해운대구 해운대해변로298번길 24 (중동),A02,A0206,A02060500,0,0,0,0,부산광역시,해운대구
169,169,루트머지,0.6677138209342957,0.6181221604347229,0.6723835468292236,0.6503603458404541,169,광주광역시 광산구 비아로34번길 47 루트머지주식회사,A02,A0206,A02060700,0,0,0,0,광주광역시,광산구
170,170,류방택천문기상과학관,0.5809712469577789,0.7227540731430053,0.6876219809055328,0.6249935388565063,170,충청남도 서산시 인지면 무학로 1353-4,A02,A0206,A02060300,0,0,1,0,충청남도,서산시
171,171,리각미술관,0.3800178120533625,0.4566097557544708,0.439367930094401,0.50302421549956,171,충청남도 천안시 동남구 태조산길 245,A02,A0206,A02060500,0,0,0,0,충청남도,천안시
172,172,마차박물관,0.5774797260761261,0.6997410774230957,0.7211605548858643,0.7098978519439697,172,충청북도 진천군 문백면 농다리로 34,A02,A0206,A02060100,0,0,0,0,충청북도,진천군
173,173,말박물관 (렛츠런파크),0.5645320117473602,0.5744351744651794,0.654299721121788,0.7624438926577568,173,경기도 과천시 경마공원대로 107,A02,A0206,A02060100,0,0,0,0,경기도,과천시
174,174,망골조각공원(망골공원),0.5075465232133866,0.6009671926498413,0.6237278521060944,0.658859321475029,174,충청북도 청주시 상당구 월평로 168,A02,A0206,A02060300,0,0,0,0,충청북도,청주시
175,175,매암차문화박물관,0.5944624990224838,0.7019650220870972,0.7038248658180237,0.6892203748226166,175,경상남도 하동군 악양서로 346-1 매암다원문화박물관,A02,A0206,A02060100,0,0,1,1,경상남도,하동군
176,176,명동난타극장,0.4747964799404144,0.543554162979126,0.5726966708898544,0.6164343953132629,176,서울특별시 중구 명동길 26,A02,A0206,A02060600,0,0,0,0,서울특별시,중구
177,177,목면시배유지,0.5659165928761164,0.6181265811125437,0.6897750695546468,0.7517804404099783,177,경상남도 산청군 단성면 목화로 887,A02,A0206,A02060300,0,0,0,0,경상남도,산청군
178,178,목인박물관 목석원,0.5255057215690613,0.6271421849727631,0.6062894105911255,0.5464903593063355,178,서울특별시 종로구 창의문로5길 46-1,A02,A0206,A02060100,1,0,1,1,서울특별시,종로구
179,179,목재문화·자연사체험관,0.5335639238357544,0.6632939338684082,0.6921644091606141,0.6931206613779068,179,충청남도 청양군 대치면 칠갑산로 704-21,A02,A0206,A02060300,0,0,0,0,충청남도,청양군
180,180,목포근대역사관 1관,0.6058835625648499,0.7107219457626343,0.6935768485069275,0.6150713503360749,180,전라남도 목포시 영산로29번길 6,A02,A0206,A02060300,0,0,0,1,전라남도,목포시
181,181,목포근대역사관 2관,0.6163534551858902,0.6995124638080596,0.705158406496048,0.6583657115697861,181,전라남도 목포시 번화로 18,A02,A0206,A02060300,0,0,0,1,전라남도,목포시
182,182,목포문학관,0.5310552209615708,0.6167385458946228,0.6278370499610901,0.6067269802093506,182,전라남도 목포시 남농로 95,A02,A0206,A02060200,0,0,0,1,전라남도,목포시
183,183,무비랜드 왁스뮤지엄,0.5771971702575683,0.7210258603096008,0.6931735694408416,0.6438825964927674,183,제주특별자치도 서귀포시 중문관광로 205 (중문동),A02,A0206,A02060100,0,0,0,1,제주특별자치도,서귀포시
184,184,무안군오승우미술관,0.2909000515937805,0.316663384437561,0.2916920185089111,0.3459102809429168,184,전라남도 무안군 초의길 7 무안군오승우미술관,A02,A0206,A02060500,0,0,0,0,전라남도,무안군
185,185,무주 산골영화관,0.4532000988721847,0.533996170759201,0.5471388757228851,0.5589816689491272,185,전북특별자치도 무주군 무주읍 한풍루로 326-17,A02,A0206,A02061200,0,0,0,1,전북특별자치도,무주군
186,186,무주예체문화관,0.2708535939455032,0.3811509609222412,0.3869636356830597,0.4295863658189773,186,전북특별자치도 무주군 무주읍 한풍루로 326-17,A02,A0206,A02060600,0,0,0,0,전북특별자치도,무주군
187,187,문우당서림,0.5242976546287537,0.6344200670719147,0.6408072412014008,0.6394052565097809,187,강원특별자치도 속초시 중앙로 45,A02,A0206,A02061000,0,0,0,1,강원특별자치도,속초시
188,188,뮤지엄오브일루전,0.5757193922996521,0.7153433918952942,0.6972754895687103,0.6425683557987213,188,부산광역시 해운대구 수영강변대로 120 (우동),A02,A0206,A02060300,0,0,1,1,부산광역시,해운대구
189,189,미메시스 아트 뮤지엄,0.5859949886798859,0.7016468584537506,0.6792459905147552,0.6424143493175507,189,경기도 파주시 문발로 253,A02,A0206,A02060500,0,0,0,0,경기도,파주시
190,190,미술관 자작나무숲,0.5254001975059509,0.6340696275234222,0.6314276337623597,0.5876281201839447,190,강원특별자치도 횡성군 우천면 한우로두곡5길 186,A02,A0206,A02060500,1,0,0,1,강원특별자치도,횡성군
191,191,미호박물관,0.5779247522354126,0.7186607480049133,0.696907252073288,0.6539336740970612,191,경기도 남양주시 고산로126번길 15-2,A02,A0206,A02060100,0,0,0,0,경기도,남양주시
192,192,밀양 한천박물관,0.59064861536026,0.7455026268959045,0.7033956289291382,0.6413874149322509,192,경상남도 밀양시 산내면 봉의로 58-31,A02,A0206,A02060100,0,0,0,1,경상남도,밀양시
193,193,밀양의열기념관,0.4567833065986633,0.5451606035232544,0.5525900512933731,0.589415317773819,193,경상남도 밀양시 노상하1길 25-12,A02,A0206,A02060200,0,0,0,0,경상남도,밀양시
194,194,바니베어 뮤지엄,0.5376830250024796,0.703554219007492,0.6646237015724182,0.5953792810440064,194,경상북도 경주시 보문로 280-34 (북군동),A02,A0206,A02060300,0,0,0,1,경상북도,경주시
195,195,바람숲그림책도서관,0.5886658430099487,0.730149245262146,0.7217476487159729,0.6547324776649475,195,인천광역시 강화군 덕진로159번길 66-34 바람숲그림책도서관,A02,A0206,A02060900,0,0,0,0,인천광역시,강화군
196,196,바이나흐튼 크리스마스박물관,0.3671744912862777,0.4656713426113129,0.4483780145645141,0.4328717142343521,196,제주특별자치도 서귀포시 안덕면 평화로 654,A02,A0206,A02060100,0,0,0,1,제주특별자치도,서귀포시
197,197,바탕골소극장,0.3350407242774963,0.4073944151401519,0.3827886462211609,0.3909971714019775,197,서울특별시 종로구 동숭동,A02,A0206,A02060600,0,0,0,0,서울특별시,종로구
198,198,박물관 얼굴,0.5381866455078125,0.6403585076332092,0.6476968586444855,0.5708559930324555,198,경기도 광주시 남종면 분원길 3-6,A02,A0206,A02060100,1,0,1,1,경기도,광주시
199,199,박정우 염색갤러리,0.5823252141475678,0.6741411328315735,0.6860159814357758,0.7090281188488007,199,충청북도 제천시 내제로31길 22,A02,A0206,A02060500,0,0,0,0,충청북도,제천시
200,200,반야월역사작은도서관,0.5516310334205627,0.6385147571563721,0.6312437057495117,0.7000153064727783,200,대구광역시 동구 신서로 50,A02,A0206,A02060900,0,0,0,0,대구광역시,동구
201,201,배다골테마파크 고양민속박물관,0.5435476273298263,0.689556109905243,0.6769460201263428,0.6382851123809814,201,경기도 고양시 덕양구 배다골길 131,A02,A0206,A02060100,0,0,0,0,경기도,고양시
202,202,배다리 아트스테이1930,0.6092928797006607,0.6678293844064077,0.6841945648193359,0.7030137727657954,202,인천광역시 동구 금곡로11번길 1-4 진도여인숙,A02,A0206,A02060400,0,0,1,0,인천광역시,동구
203,203,배미꾸미조각공원,0.5527281701564789,0.6900286376476288,0.6838065445423126,0.6192471504211425,203,인천광역시 옹진군 북도면 모도로140번길 41,A02,A0206,A02060300,1,0,1,0,인천광역시,옹진군
204,204,배재학당역사박물관,0.4825862526893615,0.6022256016731262,0.5864914655685425,0.5065902292728424,204,서울특별시 중구 서소문로11길 19,A02,A0206,A02060100,0,0,0,0,서울특별시,중구
205,205,벅스리움,0.6144202351570129,0.7361151516437531,0.7179013192653656,0.6627778589725495,205,경기도 시흥시 정왕동,A02,A0206,A02060100,0,0,0,0,경기도,시흥시
206,206,범어사 성보박물관,0.3458342313766479,0.4481751680374145,0.4318973183631897,0.5053238838911056,206,부산광역시 금정구 범어사로 250,A02,A0206,A02060100,0,0,0,0,부산광역시,금정구
207,207,벗이미술관,0.5548869043588638,0.7057621598243713,0.7001529514789582,0.6365772366523743,207,경기도 용인시 처인구 양지면 학촌로53번길 4,A02,A0206,A02060500,1,0,0,1,경기도,용인시
208,208,벽봉한국장신구박물관,0.5201582362254461,0.5960561136404673,0.6305544277032217,0.6821583906809489,208,경기도 파주시 탄현면 헤이리마을길 48-38,A02,A0206,A02060100,0,0,0,1,경기도,파주시
209,209,별새꽃돌과학관,0.6128388444582621,0.6485310792922974,0.6954261461893717,0.7210521896680196,209,충청북도 제천시 봉양읍 옥전4길 45,A02,A0206,A02060300,0,0,0,0,충청북도,제천시
210,210,보령머드박물관,0.4064339867659977,0.4274495158876691,0.4740184715815952,0.522495665720531,210,충청남도 보령시 대해로 897-15,A02,A0206,A02060100,0,0,0,0,충청남도,보령시
211,211,보령해저터널홍보관,0.4721951484680176,0.5126652419567108,0.5357005000114441,0.5963325053453445,211,충청남도 보령시 대천항로 250-20 (신흑동),A02,A0206,A02060300,0,0,0,0,충청남도,보령시
212,212,복합문화공간 모나무르,0.591371750831604,0.7183628141880035,0.6851656496524811,0.6403400838375092,212,충청남도 아산시 순천향로 624,A02,A0206,A02060300,1,0,0,1,충청남도,아산시
213,213,봉화 농경문화전시관,0.5822938084602356,0.6155470311641693,0.6952579021453857,0.8065170645713806,213,경상북도 봉화군 명호면 광석길 39,A02,A0206,A02060300,0,0,0,0,경상북도,봉화군
214,214,부산 스마트시티 전시관,0.2799749076366424,0.3846266865730285,0.3547390103340149,0.4003797769546509,214,부산광역시 해운대구 센텀동로 41,A02,A0206,A02060300,0,0,0,0,부산광역시,해운대구
215,215,부산 트릭아이뮤지엄,0.5761424988508225,0.71134272813797,0.6779206037521363,0.6453641891479492,215,부산광역시 중구 대청로126번길 12,A02,A0206,A02060500,0,0,0,1,부산광역시,중구
216,216,부산과학기술대학교 민속자료실,0.4461670070886612,0.5115394592285156,0.5458800792694092,0.6338983476161957,216,부산광역시 북구 시랑로132번길 88,A02,A0206,A02060300,0,0,0,0,부산광역시,북구
217,217,부산광역시립 시민도서관,0.5985040664672852,0.7408336400985718,0.7281988263130188,0.6731133460998535,217,부산광역시 부산진구 월드컵대로 462,A02,A0206,A02060900,0,0,1,0,부산광역시,부산진구
218,218,부산근현대역사관 본관,0.2782899439334869,0.4131240844726562,0.3921247720718384,0.4875889122486114,218,부산광역시 중구 대청로 112 (대청동1가),A02,A0206,A02060100,0,0,0,0,부산광역시,중구
219,219,부산어촌민속관,0.6606766581535339,0.7747811675071716,0.7699185609817505,0.7410125136375427,219,부산광역시 북구 학사로 128,A02,A0206,A02060300,0,0,0,0,부산광역시,북구
220,220,부산해양자연사박물관,0.4144342641035716,0.4991224656502406,0.4908294876416524,0.5504009276628494,220,부산광역시 동래구 우장춘로 175,A02,A0206,A02060100,0,0,0,0,부산광역시,동래구
221,221,부안누에타운,0.5532509446144104,0.7063896358013153,0.6776796281337738,0.6127278447151184,221,전북특별자치도 부안군 변산면 참뽕로 434-20,A02,A0206,A02060300,0,0,0,0,전북특별자치도,부안군
222,222,부안청자박물관,0.5594428360462189,0.6496830463409424,0.6411381661891937,0.5848400592803955,222,전북특별자치도 부안군 보안면 청자로 1493,A02,A0206,A02060100,0,0,0,0,전북특별자치도,부안군
223,223,부엉이전시관(해피아울하우스),0.5891662836074829,0.6838894128799439,0.6737594544887543,0.6160122752189636,223,강원특별자치도 속초시 바람꽃마을길 118,A02,A0206,A02060300,0,0,0,0,강원특별자치도,속초시
224,224,부천시립꿈빛도서관,0.626083493232727,0.7044209837913513,0.7017427086830139,0.683150589466095,224,경기도 부천시 신흥로275번길 19,A02,A0206,A02060900,0,0,0,0,경기도,부천시
225,225,부천아트벙커B39,0.5350141853094101,0.6699929147958755,0.6590160340070724,0.6268973767757415,225,경기도 부천시 삼작로 53,A02,A0206,A02060500,0,0,0,0,경기도,부천시
226,226,부천자연생태박물관,0.5453028082847595,0.611944991350174,0.637786865234375,0.6533304810523987,226,경기도 부천시 춘의동,A02,A0206,A02060100,1,0,1,0,경기도,부천시
227,227,부천활박물관,0.4569302598635356,0.5614668793148465,0.5739389061927795,0.5921441515286764,227,경기도 부천시 소사로 482,A02,A0206,A02060100,0,0,0,0,경기도,부천시
228,228,북두칠성도서관,0.5879448890686035,0.7008871912956238,0.7140142500400544,0.6351596474647522,228,부산광역시 동구 충장대로 160 (초량동),A02,A0206,A02060900,0,0,0,0,부산광역시,동구
229,229,북촌동양문화박물관,0.5647728949785232,0.7162937879562378,0.7042242586612701,0.6576967060565948,229,서울특별시 종로구 북촌로11길 76 (삼청동),A02,A0206,A02060100,0,0,0,0,서울특별시,종로구
230,230,북한 반잠수정 전시관,0.6240322589874268,0.7358415126800537,0.7235987186431885,0.6729915142059326,230,전라남도 여수시 돌산읍 향일암로 365,A02,A0206,A02060300,0,0,0,0,전라남도,여수시
231,231,분원백자자료관,0.5963181734085083,0.7242440283298492,0.7107964813709259,0.6339218616485596,231,경기도 광주시 남종면 산수로 1642-1,A02,A0206,A02060300,0,0,0,0,경기도,광주시
232,232,분재박물관,0.6843169033527374,0.6341021955013275,0.7093104422092438,0.8244208991527557,232,서울특별시 서초구 신흥안길 40-10,A02,A0206,A02060100,0,0,0,0,서울특별시,서초구
233,233,붓이야기박물관,0.5664985597133636,0.6691514790058136,0.663657009601593,0.6199226468801499,233,강원특별자치도 춘천시 서면 박사로 906,A02,A0206,A02060100,0,0,0,0,강원특별자치도,춘천시
234,234,브릭캠퍼스 강릉,0.540720409154892,0.6946464061737061,0.6764739155769348,0.6289484620094299,234,강원특별자치도 강릉시 해안로 32-8,A02,A0206,A02060300,0,0,0,1,강원특별자치도,강릉시
235,235,브릭캠퍼스 부산,0.5542676776647568,0.7140236854553222,0.6747876584529877,0.621738487482071,235,부산광역시 기장군 동부산관광로 8,A02,A0206,A02060300,0,0,1,0,부산광역시,기장군
236,236,블루메 미술관,0.5166423082351684,0.6124145686626434,0.6195417225360871,0.6253531634807586,236,경기도 파주시 탄현면 헤이리마을길 59-30,A02,A0206,A02060500,1,0,1,0,경기도,파주시
